character_id,name,secret_identity,alignment_id,eye_color_id,hair_color_id,sex_id,gsm_id,alive,appearances,universe_id,first_appearance_year
284,Cecil Wilson (New Earth),,2,4,20,5,3,Living Characters,104.0,2,1956.0
285,Aphrodite (New Earth),Public Identity,3,5,4,2,3,Living Characters,104.0,2,1941.0
286,Sarah Essen (New Earth),Public Identity,2,5,4,2,3,Deceased Characters,103.0,2,1987.0
287,Jade Nguyen (New Earth),Secret Identity,1,9,3,2,3,Living Characters,103.0,2,1983.0
288,Rip Hunter (New Earth),Secret Identity,1,5,4,5,3,Living Characters,103.0,2,1959.0
289,Wing How (New Earth),Secret Identity,2,6,3,5,3,Living Characters,103.0,2,1938.0
290,Jack Drake (New Earth),,2,4,7,5,3,Deceased Characters,102.0,2,1989.0
291,Vril Dox I (New Earth),Secret Identity,1,9,7,5,3,Living Characters,102.0,2,1988.0
292,Adolf Hitler (New Earth),Public Identity,1,6,7,5,3,Deceased Characters,101.0,2,1942.0
293,Grace Choi (New Earth),Secret Identity,2,6,20,2,1,Living Characters,100.0,2,2003.0
294,Lawrence Jordan (New Earth),Secret Identity,1,6,7,5,3,Deceased Characters,100.0,2,1942.0
295,Natasha Irons (New Earth),Public Identity,2,6,3,2,3,Living Characters,99.0,2,1994.0
296,Katherine Spencer (New Earth),Secret Identity,2,5,3,2,3,Living Characters,98.0,2,2004.0
297,Stealth (New Earth),Secret Identity,2,18,27,2,3,Deceased Characters,98.0,2,1989.0
298,Lorraine Reilly (New Earth),Secret Identity,2,5,20,2,3,Living Characters,98.0,2,1982.0
299,Noah Kuttler (New Earth),Public Identity,1,9,7,5,3,Living Characters,98.0,2,1976.0
300,Despero (New Earth),Public Identity,1,26,7,5,3,Living Characters,98.0,2,1960.0
301,Jan Haasan (New Earth),Public Identity,2,4,4,5,3,Living Characters,98.0,2,1942.0
302,Tefu00e9 Holland (New Earth),,1,5,27,2,1,Living Characters,97.0,2,1989.0
303,Hippolyta Trevor (New Earth),Secret Identity,2,5,4,2,3,Deceased Characters,97.0,2,1983.0
304,Jeffrey Franklin Burr (New Earth),Secret Identity,1,4,7,5,3,Deceased Characters,97.0,2,1976.0
305,Bizarro (New Earth),Public Identity,3,4,3,5,3,Living Characters,96.0,2,2000.0
306,Henry Henshaw (New Earth),Secret Identity,1,5,3,5,3,Living Characters,96.0,2,1990.0
307,Charles Dickles (New Earth),Public Identity,2,4,7,5,3,Living Characters,96.0,2,1941.0
308,Maxine Hunkel (New Earth),Secret Identity,2,9,20,2,3,Living Characters,95.0,2,2007.0
309,Dream (New Earth),Secret Identity,3,4,3,5,3,Deceased Characters,95.0,2,1989.0
310,Wade Eiling (New Earth),Public Identity,1,20,7,5,3,Living Characters,95.0,2,1987.0
311,Black Manta (New Earth),Secret Identity,1,6,3,5,3,Living Characters,95.0,2,1967.0
312,Felix Faust (New Earth),Secret Identity,1,6,3,5,3,Living Characters,95.0,2,1962.0
313,Virgil Hawkins (Dakotaverse),Secret Identity,2,6,3,5,3,Living Characters,94.0,2,1993.0
314,James Harper (New Earth),Public Identity,2,5,7,5,3,Deceased Characters,94.0,2,1942.0
315,Soranik Natu (New Earth),Public Identity,2,19,3,2,3,Living Characters,93.0,2,2005.0
316,Anissa Pierce (New Earth),Secret Identity,2,6,3,2,4,Living Characters,92.0,2,2003.0
317,Roman Sionis (New Earth),Public Identity,1,4,7,5,3,Deceased Characters,92.0,2,1985.0
318,Henry King Jr. (New Earth),Public Identity,2,5,24,5,3,Living Characters,92.0,2,1983.0
319,Orm Marius (New Earth),Secret Identity,1,6,7,5,3,Living Characters,92.0,2,1966.0
320,Citizen Abra (New Earth),Secret Identity,1,5,3,5,3,Living Characters,92.0,2,1962.0
321,Abin Sur (New Earth),Public Identity,2,5,7,5,3,Deceased Characters,92.0,2,1959.0
322,Merlin (New Earth),Secret Identity,3,4,27,5,3,Living Characters,92.0,2,1936.0
323,William Payton (New Earth),Secret Identity,2,6,7,5,3,Deceased Characters,91.0,2,1988.0
324,Danette Reilly (New Earth),Secret Identity,2,5,20,2,3,Living Characters,91.0,2,1981.0
325,Jonathan Tane (New Earth),Secret Identity,2,5,4,5,3,Deceased Characters,91.0,2,1948.0
326,Ronald Troupe (New Earth),Public Identity,2,6,3,5,3,Living Characters,90.0,2,1991.0
327,William Storm (New Earth),Public Identity,2,6,7,5,3,Deceased Characters,90.0,2,1964.0
328,Hermes (New Earth),Public Identity,3,5,4,5,3,Living Characters,90.0,2,1959.0
329,Timothy Hunter (New Earth),Public Identity,2,4,3,5,3,Living Characters,89.0,2,1990.0
330,Taghurrhu (New Earth),Public Identity,2,9,15,5,3,Living Characters,89.0,2,1981.0
331,Sandra Wu-San (New Earth),Secret Identity,3,6,3,2,3,Living Characters,89.0,2,1976.0
332,Eobard Thawne (New Earth),Secret Identity,1,5,24,5,3,Deceased Characters,89.0,2,1963.0
333,William Zard (New Earth),Public Identity,1,5,3,5,3,Living Characters,89.0,2,1947.0
334,Arnold Wesker (New Earth),Public Identity,1,5,27,5,3,Deceased Characters,88.0,2,1988.0
335,Philippus (New Earth),Public Identity,2,6,3,2,3,Living Characters,88.0,2,1987.0
336,David Clinton (New Earth),Secret Identity,1,5,3,5,3,Living Characters,88.0,2,1962.0
337,Bobo T. Chimpanzee (New Earth),,1,4,3,5,3,Living Characters,88.0,2,1952.0
338,Miriam Delgado (Team Titans),Secret Identity,2,4,3,2,3,Living Characters,87.0,2,1991.0
339,Mister Bones (New Earth),Secret Identity,3,4,7,5,3,Living Characters,87.0,2,1985.0
340,Mikaal Tomas (New Earth),Secret Identity,2,5,19,5,4,Living Characters,87.0,2,1976.0
341,Peter Ross (New Earth),Public Identity,2,5,4,5,3,Living Characters,87.0,2,1961.0
342,Matthew Tyler (New Earth),Public Identity,2,24,7,5,3,Deceased Characters,86.0,2,1997.0
343,Suzanne King-Jones (New Earth),Secret Identity,2,5,4,2,3,Living Characters,86.0,2,1997.0
344,Rosabelle Mendez (New Earth),Secret Identity,2,20,7,5,3,Deceased Characters,86.0,2,1991.0
345,Sardath (New Earth),Public Identity,2,5,7,5,3,Living Characters,86.0,2,1958.0
346,Herakles (New Earth),Public Identity,1,6,7,5,3,Living Characters,86.0,2,1941.0
347,Harold Thompson (New Earth),Secret Identity,1,5,4,5,3,Living Characters,86.0,2,1938.0
348,Shayera Thal (New Earth),Secret Identity,2,5,20,2,3,Deceased Characters,85.0,2,1989.0
349,Mallah (New Earth),Secret Identity,1,6,7,5,4,Deceased Characters,85.0,2,1964.0
350,Congorilla (New Earth),Public Identity,2,5,9,5,3,Living Characters,85.0,2,1959.0
351,Thomas Elliot (New Earth),Secret Identity,1,5,20,5,3,Living Characters,84.0,2,2003.0
352,Greta Hayes (New Earth),Secret Identity,2,5,4,2,3,Living Characters,84.0,2,1998.0
353,Parallax (New Earth),Secret Identity,1,4,7,5,3,Living Characters,84.0,2,1994.0
354,Julia Deneiros (New Earth),Public Identity,2,5,11,2,3,Living Characters,84.0,2,1987.0
355,Etta Candy (New Earth),Public Identity,2,9,7,2,3,Living Characters,84.0,2,1942.0
356,Jonathan Law (New Earth),Secret Identity,1,5,4,5,3,Deceased Characters,84.0,2,1941.0
357,Thomas Bronson (New Earth),Secret Identity,2,5,3,5,3,Living Characters,83.0,2,2007.0
358,Norda Cantrell (New Earth),Secret Identity,1,24,7,5,3,Living Characters,83.0,2,1983.0
359,Karen Beecher (New Earth),Secret Identity,2,6,3,2,3,Living Characters,83.0,2,1976.0
360,Ellen Frazier (New Earth),Public Identity,2,9,20,2,3,Living Characters,83.0,2,1965.0
361,Simon Stagg (New Earth),Public Identity,1,5,27,5,3,Living Characters,83.0,2,1965.0
362,Rex the Wonder Dog (New Earth),Public Identity,2,5,27,5,3,Living Characters,83.0,2,1952.0
363,Isamot Kol (New Earth),Secret Identity,2,26,7,5,3,Living Characters,82.0,2,2005.0
364,Thomas Monaghan (New Earth),Public Identity,2,4,3,5,3,Deceased Characters,82.0,2,1993.0
365,Tomar-Tu (New Earth),Secret Identity,2,24,7,5,3,Living Characters,82.0,2,1990.0
366,Kalibak (New Earth),Public Identity,1,20,3,5,3,Deceased Characters,82.0,2,1971.0
367,Drury Walker (New Earth),Secret Identity,1,20,7,5,3,Deceased Characters,82.0,2,1951.0
368,Terrence Thirteen (New Earth),Public Identity,2,6,7,5,3,Living Characters,82.0,2,1951.0
369,Hannibal Hawkes (New Earth),Secret Identity,2,4,3,5,3,Living Characters,82.0,2,1948.0
370,Circe (New Earth),Public Identity,1,20,19,2,3,Living Characters,81.0,2,1988.0
371,Baran Flinders (New Earth),Public Identity,1,5,20,5,3,Living Characters,81.0,2,1981.0
372,Mark Shaw (New Earth),Public Identity,2,5,7,5,3,Living Characters,81.0,2,1975.0
373,Neal Emerson (New Earth),Secret Identity,1,5,3,5,3,Deceased Characters,81.0,2,1963.0
374,Cameron Chase (New Earth),Secret Identity,2,9,4,2,3,Living Characters,80.0,2,1998.0
375,John Corben (New Earth),Secret Identity,1,17,7,5,3,Living Characters,80.0,2,1987.0
376,Vanessa Kapatelis (New Earth),,2,5,7,2,3,Living Characters,80.0,2,1987.0
377,Lian Harper (New Earth),Public Identity,2,9,3,2,3,Deceased Characters,80.0,2,1986.0
378,Malcolm Duncan (New Earth),Secret Identity,2,6,3,5,3,Living Characters,80.0,2,1970.0
379,Samuel Scudder (New Earth),Secret Identity,1,6,7,5,3,Deceased Characters,80.0,2,1959.0
380,Sasha Bordeaux (New Earth),Secret Identity,2,5,3,2,3,Living Characters,79.0,2,2000.0
381,L-Ron (New Earth),Public Identity,2,17,7,5,3,Living Characters,79.0,2,1988.0
382,Rudolph Jones (New Earth),Secret Identity,1,4,7,5,3,Living Characters,79.0,2,1987.0
383,Valentina Vostok (New Earth),Secret Identity,2,5,4,2,3,Deceased Characters,79.0,2,1977.0
384,Paul Booker (New Earth),Secret Identity,2,6,3,5,3,Deceased Characters,79.0,2,1966.0
385,Abigail Hunkel (New Earth),Secret Identity,2,4,7,2,3,Living Characters,79.0,2,1939.0
386,Cyril Saunders (New Earth),Public Identity,2,11,27,5,3,Living Characters,79.0,2,1937.0
387,Jakeem Williams (New Earth),Secret Identity,1,6,7,5,3,Living Characters,79.0,2,2006.0
388,Owen Mercer (New Earth),Secret Identity,4,5,20,5,3,Deceased Characters,78.0,2,2004.0
389,Christopher Smith (New Earth),Public Identity,2,5,3,5,3,Living Characters,78.0,2,1966.0
390,Roger Hayden (New Earth),Secret Identity,1,5,20,5,3,Deceased Characters,78.0,2,1965.0
391,Hector Hammond (New Earth),Public Identity,1,5,7,5,3,Living Characters,78.0,2,1961.0
392,Lorena Marquez (New Earth),Secret Identity,2,6,7,2,3,Living Characters,77.0,2,2004.0
393,Boodikka (New Earth),Public Identity,2,9,3,2,3,Deceased Characters,77.0,2,1992.0
394,Samuel Lane (New Earth),Public Identity,1,5,11,5,3,Deceased Characters,77.0,2,1987.0
395,Thaddeus Sivana Sr. (New Earth),Public Identity,1,4,7,5,3,Living Characters,77.0,2,1987.0
396,Joshua Clay (New Earth),Secret Identity,1,6,3,5,3,Deceased Characters,77.0,2,1977.0
397,Lashina (New Earth),Secret Identity,1,5,3,2,3,Living Characters,77.0,2,1972.0
398,Brain (New Earth),Secret Identity,1,4,7,5,4,Living Characters,77.0,2,1964.0
399,Curtis Metcalf (Dakotaverse),Secret Identity,2,6,3,5,3,Living Characters,76.0,2,1993.0
400,Brik (New Earth),Secret Identity,2,24,7,2,3,Living Characters,76.0,2,1991.0
401,Adrian Chase (New Earth),Public Identity,1,5,4,5,3,Deceased Characters,76.0,2,1982.0
402,Java (New Earth),Public Identity,1,4,3,5,3,Living Characters,76.0,2,1965.0
403,Horace Canfield (New Earth),Public Identity,2,4,7,5,3,Living Characters,76.0,2,1961.0
404,Captain Harding (New Earth),Public Identity,2,4,7,5,3,Living Characters,76.0,2,1956.0
405,Helena Sandsmark (New Earth),Public Identity,2,6,7,2,3,Living Characters,75.0,2,1996.0
406,Sarah Charles (New Earth),Public Identity,2,6,3,2,3,Living Characters,75.0,2,1985.0
407,Tomar-Re (New Earth),Secret Identity,2,20,7,5,3,Deceased Characters,75.0,2,1961.0
408,Richard Flag Jr. (New Earth),Secret Identity,2,5,7,5,3,Living Characters,75.0,2,1959.0
409,Nathaniel Heywood (New Earth),Secret Identity,2,9,20,5,3,Living Characters,74.0,2,2007.0
410,Hugh Dawkins (New Earth),Secret Identity,2,24,4,5,4,Living Characters,74.0,2,1986.0
411,Matthew Cable (New Earth),Secret Identity,1,4,3,5,3,Living Characters,74.0,2,1972.0
412,Starro (New Earth),,1,4,7,5,3,Living Characters,74.0,2,1960.0
413,Topo (New Earth),,2,4,7,5,3,Living Characters,74.0,2,1956.0
414,Winslow Schott (New Earth),Public Identity,1,5,7,5,3,Living Characters,74.0,2,1943.0
415,Ultra-Humanite (New Earth),Secret Identity,1,20,27,5,3,Living Characters,74.0,2,1939.0
416,Neron (New Earth),Secret Identity,1,24,4,5,3,Living Characters,73.0,2,1995.0
417,Victor Zsasz (New Earth),Public Identity,1,5,4,5,3,Living Characters,73.0,2,1992.0
418,Kay Challis (New Earth),Public Identity,2,5,3,2,3,Living Characters,73.0,2,1989.0
419,Roland Desmond (New Earth),Public Identity,1,6,7,5,3,Deceased Characters,73.0,2,1965.0
420,Carl Sands (New Earth),Secret Identity,1,6,3,5,3,Living Characters,73.0,2,1961.0
421,Dane Dorrance (New Earth),Public Identity,2,6,7,5,3,Living Characters,73.0,2,1960.0
422,Flying Cloud (New Earth),Public Identity,2,6,7,5,3,Deceased Characters,73.0,2,1960.0
423,Peter Merkel Jr. (New Earth),Secret Identity,1,10,20,5,3,Living Characters,72.0,2,2005.0
424,Garryn Bek (New Earth),Public Identity,2,5,7,5,3,Living Characters,72.0,2,1989.0
425,Jose Delgado (New Earth),Secret Identity,2,6,3,5,3,Living Characters,72.0,2,1987.0
426,Mogo (New Earth),Public Identity,2,4,7,5,3,Living Characters,72.0,2,1985.0
427,Cain (New Earth),Public Identity,1,4,7,5,3,Living Characters,72.0,2,1968.0
428,Steven Trevor (New Earth),Public Identity,2,5,4,5,3,Living Characters,72.0,2,1941.0
429,Edgar Cizko (New Earth),Secret Identity,1,5,3,5,3,Living Characters,71.0,2,1991.0
430,Louise Lincoln (New Earth),Public Identity,1,5,5,2,3,Living Characters,71.0,2,1984.0
431,Brian Savage (New Earth),Public Identity,2,5,3,5,3,Deceased Characters,71.0,2,1977.0
432,Thomas Oscar Morrow (New Earth),Public Identity,1,5,7,5,3,Living Characters,71.0,2,1964.0
433,Amazo (New Earth),Public Identity,1,20,7,5,3,Living Characters,71.0,2,1960.0
434,Kingsley Faraday (New Earth),Public Identity,2,5,27,5,3,Living Characters,70.0,2,1950.0
435,Clifford Zmeck (New Earth),Secret Identity,1,5,7,5,3,Living Characters,69.0,2,1988.0
436,Nabu (New Earth),Public Identity,2,5,27,5,3,Deceased Characters,69.0,2,1941.0
437,Bleez (New Earth),Public Identity,3,5,3,2,3,Living Characters,68.0,2,2008.0
438,Hannu (New Earth),Public Identity,2,24,7,5,3,Living Characters,68.0,2,1994.0
439,Catherine Cobert (New Earth),,2,5,3,2,3,Living Characters,68.0,2,1987.0
440,Harry Stein (New Earth),Public Identity,2,6,7,5,3,Living Characters,68.0,2,1985.0
441,Adeline Kane (New Earth),Secret Identity,3,9,7,2,3,Deceased Characters,68.0,2,1983.0
442,Green Man (New Earth),Public Identity,1,20,7,5,3,Deceased Characters,68.0,2,1983.0
443,Tara Markov (New Earth),Secret Identity,1,5,4,2,3,Deceased Characters,68.0,2,1982.0
444,Shakira (New Earth),Public Identity,2,4,3,2,3,Living Characters,68.0,2,1980.0
445,Tara Morgan (New Earth),Public Identity,2,4,7,2,3,Living Characters,68.0,2,1975.0
446,Isaac Bowin (New Earth),Secret Identity,1,5,7,5,3,Deceased Characters,68.0,2,1948.0
447,Hop Harrigan (New Earth),Public Identity,2,5,4,5,3,Living Characters,68.0,2,1939.0
448,Sonia Sato (New Earth),Secret Identity,2,4,3,2,3,Living Characters,67.0,2,2007.0
449,Vath Sarn (New Earth),Public Identity,2,4,3,5,3,Living Characters,67.0,2,2005.0
450,Mercy Graves (New Earth),Public Identity,1,5,4,2,3,Living Characters,67.0,2,1999.0
451,Arnold Munro (New Earth),Public Identity,2,5,3,5,3,Living Characters,67.0,2,1987.0
452,Bibbo Bibbowski (New Earth),Public Identity,2,10,11,5,3,Living Characters,67.0,2,1987.0
453,Jebediah of Canaan (New Earth),Secret Identity,2,5,27,5,3,Living Characters,67.0,2,1987.0
454,Lawrence Bolatinsky (New Earth),Secret Identity,1,5,3,5,3,Deceased Characters,67.0,2,1984.0
455,Lydea Mallor (New Earth),Public Identity,2,5,3,2,3,Living Characters,67.0,2,1982.0
456,Tana Moon (New Earth),Public Identity,2,6,3,2,3,Deceased Characters,66.0,2,1993.0
457,Maxine Baker (New Earth),Public Identity,2,9,20,2,3,Living Characters,66.0,2,1988.0
458,Frances Kane (New Earth),Public Identity,1,5,19,2,3,Living Characters,66.0,2,1982.0
459,Jason Bard (New Earth),Public Identity,2,6,7,5,3,Living Characters,66.0,2,1969.0
460,Krona (New Earth),Public Identity,1,9,27,5,3,Deceased Characters,66.0,2,1965.0
461,Daniel Dunbar (New Earth),Secret Identity,2,5,20,5,3,Living Characters,66.0,2,1942.0
462,Scandal Savage (New Earth),Secret Identity,1,6,7,2,4,Living Characters,65.0,2,2005.0
463,Mackenzie Bock (New Earth),Public Identity,2,6,7,5,3,Living Characters,65.0,2,1995.0
464,Jeremiah Arkham (New Earth),Public Identity,1,4,7,5,3,Living Characters,65.0,2,1992.0
465,Amon Hakk (New Earth),Public Identity,2,4,3,5,3,Living Characters,65.0,2,1991.0
466,Garv (New Earth),Public Identity,2,5,7,5,3,Living Characters,65.0,2,1990.0
467,Karen Lou Faulkner (New Earth),Secret Identity,3,6,7,2,4,Living Characters,65.0,2,1987.0
468,Albert Desmond (New Earth),,1,9,20,5,3,Living Characters,65.0,2,1958.0
469,Kent V. Nelson (New Earth),Secret Identity,2,6,4,5,3,Living Characters,64.0,2,2007.0
470,Janos Prohaska (New Earth),Public Identity,2,5,3,5,3,Living Characters,64.0,2,1988.0
471,Edward Fyers (New Earth),Public Identity,2,5,7,5,3,Living Characters,64.0,2,1987.0
472,Mister Mxyzptlk (New Earth),Secret Identity,3,4,27,5,3,Living Characters,64.0,2,1987.0
473,Jor-El (New Earth),Public Identity,2,5,3,5,3,Deceased Characters,64.0,2,1986.0
474,Yolanda Montez (New Earth),Secret Identity,2,6,22,2,3,Deceased Characters,64.0,2,1985.0
475,William Randolph Wintergreen (New Earth),Public Identity,3,4,27,5,3,Deceased Characters,64.0,2,1980.0
476,William Hand (New Earth),Secret Identity,1,6,3,5,3,Living Characters,64.0,2,1964.0
477,Molly Mayne (New Earth),Secret Identity,2,9,20,2,3,Living Characters,64.0,2,1947.0
478,Scribbly Jibbet (New Earth),Public Identity,2,4,3,5,3,Living Characters,64.0,2,1939.0
479,Amy Winston (New Earth),Secret Identity,2,23,4,2,3,Living Characters,63.0,2,1983.0
480,Charis-Nar (New Earth),Secret Identity,2,4,7,5,3,Living Characters,63.0,2,1981.0
481,Pooch (New Earth),Public Identity,2,4,27,5,3,Deceased Characters,63.0,2,1959.0
482,Tex (New Earth),Public Identity,2,4,20,5,3,Living Characters,63.0,2,1947.0
483,Clifford DeVoe (New Earth),Secret Identity,1,4,3,5,3,Deceased Characters,63.0,2,1943.0
484,Klarion Bleak (New Earth),Secret Identity,3,4,3,5,3,Living Characters,62.0,2,1973.0
485,Mark Merlin (New Earth),Public Identity,2,5,7,5,3,Deceased Characters,62.0,2,1959.0
486,Garfield Lynns (New Earth),Secret Identity,1,5,27,5,3,Living Characters,62.0,2,1952.0
487,David Reid (New Earth),Public Identity,3,5,4,5,3,Deceased Characters,61.0,2,2008.0
488,Nanaue (New Earth),Secret Identity,1,4,7,5,3,Living Characters,61.0,2,1994.0
489,Emil LaSalle (New Earth),Secret Identity,1,6,3,5,3,Deceased Characters,61.0,2,1981.0
490,Clifford Carmichael (New Earth),Secret Identity,1,6,7,5,3,Deceased Characters,61.0,2,1978.0
491,Henry Heywood Sr. (New Earth),Secret Identity,1,5,3,5,3,Deceased Characters,61.0,2,1978.0
492,Morgaine le Fey (New Earth),Public Identity,1,4,3,2,3,Living Characters,61.0,2,1972.0
493,Francine Lee (New Earth),Public Identity,2,6,7,2,3,Living Characters,61.0,2,1970.0
494,Per Degaton (New Earth),Secret Identity,1,20,20,5,3,Living Characters,61.0,2,1947.0
495,Roxanne Leech (New Earth),Public Identity,2,5,4,2,3,Living Characters,60.0,2,1993.0
496,Paco Ramone (New Earth),Public Identity,2,6,7,5,3,Deceased Characters,60.0,2,1984.0
497,Bette Sans Souci (New Earth),Secret Identity,1,5,20,2,3,Living Characters,60.0,2,1982.0
498,Chaselon (New Earth),Public Identity,1,24,3,5,3,Deceased Characters,60.0,2,1961.0
499,Martha Roberts (New Earth),Secret Identity,2,6,7,2,3,Deceased Characters,60.0,2,1939.0
500,Ferrin Colos (New Earth),Public Identity,2,24,7,5,3,Deceased Characters,59.0,2,1992.0
501,Angela Hawkins III (New Earth),Secret Identity,1,9,3,2,3,Living Characters,59.0,2,1981.0
502,Pren (New Earth),Secret Identity,2,5,20,5,3,Deceased Characters,59.0,2,1981.0
503,Simon Jones (New Earth),Public Identity,1,24,7,5,3,Deceased Characters,59.0,2,1981.0
504,Arthur Brown (New Earth),,1,5,4,5,3,Living Characters,59.0,2,1966.0
505,Richard Starr (New Earth),Secret Identity,2,5,3,5,3,Living Characters,59.0,2,1958.0
506,Paula Brooks (New Earth),Secret Identity,1,9,3,2,3,Living Characters,59.0,2,1947.0
507,Langford Terrill (New Earth),Secret Identity,2,5,4,5,3,Living Characters,59.0,2,1940.0
508,Ryan Kendall (New Earth),Secret Identity,2,5,3,5,3,Deceased Characters,58.0,2,1992.0
509,Death (New Earth),Secret Identity,3,4,3,2,3,Living Characters,58.0,2,1989.0
510,Cameron Mahkent (New Earth),Secret Identity,1,5,27,5,3,Living Characters,58.0,2,1987.0
511,Irwin Schwab (New Earth),Secret Identity,2,9,7,5,3,Living Characters,58.0,2,1982.0
512,Trigon (New Earth),Public Identity,1,20,20,5,3,Living Characters,58.0,2,1981.0
